2,0.0003062381161328068,0.00027424308907415536,7.313149041977475e-05,0.0004296475062161767,6.856077226853884e-05,0.0003702281702501097,0.00010512651747842621,0.00031995027058651456,5.027789966359514e-05,0.00030166739798157086,0.00039308176100628933,0.00037936960655258155,0.00037936960655258155,0.00043878894251864854,0.0003885110428550534,0.0003565160157964019,0.00025596021646921165,0.005032360684510751,0.0007495977768026912,0.004040514845692555,0.0006079055141143776,0.004963799912242211,0.0006353298230217932,0.004054227000146263,0.0007587392131051631,0.007057188825508264,0.006874360099458827,0.006531556238116133,0.006659536346350739,0.006810370045341524,0.006563551265174784,0.006229888840134562,0.006956633026181073,0.017405294719906393,0.0020065452683925697,0.013767003071522598,0.0015540441714202136,0.017706962117887963,0.0023676320023402076,0.013579603627321924,0.0016317463799912241,0.00223051045780313,0.002349349129735264,0.0021390960947784117,0.0020293988591487495,0.0021436668129296474,0.002235081175954366,0.0019562673687289747,0.002097959631417288,0.008839768904490274,0.0009324265028521281,0.009872751206669592,0.001115255228901565,0.008748354541465555,0.0009689922480620155,0.010055579932719029,0.0009781336843644873,0.7691101725903174,0.022762176393154893
4,0.00291126179245283,0.0022110849056603773,0.00029481132075471697,0.0007001768867924528,0.00022110849056603774,0.0021005306603773585,0.00011055424528301887,0.0008107311320754717,0.0005527712264150943,0.0012529481132075471,0.0006264740566037736,0.0008107311320754717,0.0004422169811320755,0.0009212853773584906,0.0005527712264150943,0.0008107311320754717,0.0010318396226415094,0.005454009433962264,0.0021742334905660377,0.0030955188679245285,0.0016951650943396227,0.004495872641509434,0.0014372051886792452,0.003721992924528302,0.0017320165094339623,0.005380306603773585,0.009507665094339623,0.0037588443396226415,0.004016804245283019,0.004606426886792453,0.0067069575471698116,0.004237912735849057,0.004385318396226415,0.01459316037735849,0.0022110849056603773,0.0349719929245283,0.0014003537735849056,0.01573555424528302,0.0025795990566037734,0.03438237028301887,0.0010318396226415094,0.0026533018867924527,0.0030218160377358493,0.003795695754716981,0.0024690448113207546,0.0018425707547169812,0.0016951650943396227,0.0036851415094339623,0.002616450471698113,0.008402122641509434,0.006338443396226415,0.01264003537735849,0.004422169811320755,0.0066701061320754715,0.005601415094339622,0.009065448113207548,0.0040905070754716985,0.6879422169811321,0.043374115566037735
0,0.00025555716283330923,0.00034717199479242006,7.714933217609336e-05,0.0008004243213269685,6.268383239307585e-05,0.0004918269926225951,0.00011572399826414003,0.0007184531558898693,4.339649934905251e-05,0.0002507353295723034,0.00036163749457543756,0.0004580741597955543,0.0003423501615314142,0.00032306282848739093,0.0003375283282704084,0.0003905684941414726,0.00037128116109744924,0.003370461449443078,0.0005111143256666185,0.0027195139592072906,0.0005689763247986885,0.003346352283138049,0.00048218332610058345,0.0027725541250783548,0.0005111143256666185,0.005540286416895704,0.006938618062587396,0.004600028930999566,0.005848883745600077,0.00525579825449636,0.006900043396499349,0.004903804426442933,0.006210521240175515,0.01663532475047013,0.0015478084767828729,0.012864651140363566,0.0011186653165533536,0.01682819808091036,0.0015285211437388495,0.012642846810357298,0.0013645788128646512,0.0016731761415690245,0.001596026809392931,0.0017262163074400888,0.001456193644823762,0.0015767394763489078,0.0015912049761319254,0.0017937219730941704,0.001538164810260861,0.006292492405612614,0.0013501133130816335,0.006982014561936448,0.0017840783065721586,0.005733159747335937,0.0012681421476445345,0.007102560393461594,0.0018708713052702638,0.7444428371666908,0.07946381214137616
3,0.012205876027014239,0.0032154686626231343,0.00015055706112616682,0.0017206521271561923,0.00033337634963651226,0.002892846388781348,0.0003548845012259646,0.0013227513227513227,0.0005054415623521315,0.0007097690024519292,0.00045167118337850043,0.00053770378973631,0.0006667526992730245,0.0006129823202993934,0.00047317933496795285,0.0006129823202993934,0.0006452445476835721,0.005656643868025982,0.0012904890953671442,0.005764184625973244,0.0012259646405987869,0.004731793349679528,0.0007420312298361079,0.006000774293457221,0.0006882608508624768,0.006828838129651138,0.010485223899858046,0.010764829870520928,0.008667785090549319,0.008753817696907128,0.009151718501311997,0.010936895083236546,0.009054931819159461,0.013894265926786251,0.0027530434034499073,0.02403535940121306,0.0028713382371918957,0.015647180281326622,0.002731535251860455,0.02207811760657289,0.0032262227384178602,0.0031616982836495033,0.0025272078117606575,0.003419796102722932,0.003247730890007313,0.0030003871467286104,0.002516453735965931,0.002785305630834086,0.003462812405901837,0.014647051232417087,0.005430808276336732,0.011904761904761904,0.004516711833785004,0.013367316212844668,0.005764184625973244,0.011517615176151762,0.004398417000043016,0.6263388824364434,0.06259947520110122
4,0.0052247980330172115,0.0036002809975412713,0.0004829645240604145,0.003951527924130664,8.781173164734808e-05,0.004654021777309449,0.00035124692658939234,0.003951527924130664,0.00017562346329469617,0.001053740779768177,0.0013610818405338954,0.0007024938531787847,0.0007463997190024587,0.0012732701088865473,0.0010976466455918511,0.0007024938531787847,0.0007463997190024587,0.002897787144362487,0.0027660695468914647,0.0037319985950122936,0.0012293642430628731,0.0037319985950122936,0.00206357569371268,0.0040832455216016856,0.0012293642430628731,0.0028099754127151387,0.008078679311556024,0.008298208640674393,0.003249034070951879,0.0043905865823674044,0.008166491043203371,0.007420091324200913,0.0036002809975412713,0.008122585177379698,0.0005268703898840885,0.030997541271513874,0.0013171759747102212,0.00684931506849315,0.002107481559536354,0.02954864769933263,0.0014049877063575693,0.001975763962065332,0.001931858096241658,0.0021952932911837022,0.0025026343519494202,0.0023709167544783984,0.002985598876009835,0.0036441868633649457,0.0037759044608359675,0.01053740779768177,0.006893220934316825,0.009966631541974007,0.003819810326659642,0.010625219529329119,0.008386020372321742,0.012205830698981384,0.003161222339304531,0.3970407446434844,0.33719704952581664
1,0.0023801652892561985,0.0012809917355371902,0.00011570247933884298,0.0009008264462809917,1.652892561983471e-05,0.0013636363636363637,7.43801652892562e-05,0.0009834710743801653,4.958677685950413e-05,7.43801652892562e-05,0.0003140495867768595,0.00027272727272727274,0.0002644628099173554,0.00012396694214876033,0.00019834710743801652,0.00019834710743801652,0.00016528925619834712,0.0025454545454545456,0.0003223140495867769,0.0022727272727272726,0.0004297520661157025,0.0023388429752066115,0.00035537190082644626,0.002355371900826446,0.00028925619834710745,0.00468595041322314,0.007834710743801652,0.004198347107438017,0.005586776859504132,0.004380165289256198,0.007586776859504132,0.004471074380165289,0.00543801652892562,0.015041322314049586,0.0007520661157024793,0.019669421487603304,0.0006528925619834711,0.015735537190082645,0.0008264462809917355,0.020198347107438015,0.0008264462809917355,0.001677685950413223,0.0014297520661157024,0.0020909090909090908,0.0014380165289256197,0.0017355371900826446,0.0013057851239669422,0.0019834710743801653,0.0013636363636363637,0.00615702479338843,0.0012975206611570249,0.00728099173553719,0.0015950413223140495,0.005966942148760331,0.0012727272727272728,0.006859504132231405,0.0018429752066115703,0.7892644628099174,0.027867768595041323
1,0.00014927803712951905,0.00021713169037020953,0.00012213657583324286,0.0002714146129627619,1.3570730648138096e-05,0.00017641949842579524,8.142438388882857e-05,0.0002578438823146238,9.499511453696667e-05,0.00040712191944414287,0.00012213657583324286,0.0003256975355553143,0.0003121268049071762,0.00044783411138855716,0.0003256975355553143,0.0004885463033329714,0.0003664097274997286,0.005971121485180762,0.0003799804581478667,0.00420692650092281,0.00020356095972207144,0.005726848333514277,0.0003664097274997286,0.004451199652589295,0.0002714146129627619,0.006866789707957876,0.005862555639995657,0.006866789707957876,0.0055504288350884815,0.006513950711106286,0.006052545869069591,0.007097492128976224,0.006079687330365867,0.015633481706655086,0.001845619368146781,0.017791227879709045,0.0010856584518510477,0.01631201823906199,0.001832048637498643,0.01746553034415373,0.0013299316035175334,0.001954185213331886,0.002402019324720443,0.0020491803278688526,0.002388448594072305,0.0019677559439800238,0.0021984583649983717,0.0020627510585169906,0.0022391705569427857,0.010558028444251438,0.0029177070893496907,0.011358701552491586,0.0023477364021278905,0.01012376506351102,0.0025920095537943764,0.011222994246010205,0.0024427315166648572,0.7512892194115731,0.027942134404516338
4,0.017763491794958553,0.008627981728979868,0.000845880561664693,0.008864828286245982,0.0010488918964642192,0.00859414650651328,0.0010150566739976314,0.010049061072576552,0.0013534088986635088,0.0023684655726611404,0.0015902554559296227,0.0015564202334630351,0.001421079343596684,0.0015902554559296227,0.002030113347995263,0.0018609372356623245,0.0020977837929284384,0.007985112502114701,0.0029098291321265437,0.006293351378785316,0.001962442903062088,0.007511419387582473,0.0026729825748604296,0.007274572830316359,0.0024699712400609035,0.004263238030790053,0.012248350532904753,0.00653019793605143,0.004736931145322281,0.004127897140923702,0.010725765521908306,0.008255794281847403,0.005210624259854508,0.013466418541701912,0.0014887497885298596,0.0369142277110472,0.0007782101167315176,0.013534088986635088,0.0015902554559296227,0.034207409913720184,0.001082727118930807,0.0027744882422601927,0.0027068177973270176,0.0038910505836575876,0.002605312129927254,0.0026729825748604296,0.002605312129927254,0.004567755032989342,0.003586533581458298,0.012688208424970393,0.01109795296904077,0.013161901539502622,0.007206902385383184,0.011300964303840299,0.011673151750972763,0.013229571984435798,0.00740991372018271,0.4050414481475216,0.21086110641177466
1,0.03229828776497065,0.0008211429092789148,0.0001368571515464858,0.002630698579726894,6.082540068732703e-05,0.0005778413065296068,0.00018247620206198107,0.0027979684316170434,7.603175085915879e-05,0.00022809525257747637,0.00022809525257747637,0.0002737143030929716,7.603175085915879e-05,0.00019768255223381285,0.00022809525257747637,0.0003801587542957939,0.0002128889024056446,0.003254158936771996,0.0003193333536084669,0.003619111340895958,0.00016726985189014932,0.003877619293817098,0.0002737143030929716,0.004470666950518536,0.0002128889024056446,0.004060095495879079,0.004850825704814331,0.005671968614093245,0.0031173017852255103,0.003999270095191752,0.004440254250174873,0.005413460661172105,0.0034366351388339773,0.013214318299321797,0.0012621270642620358,0.01982908062406861,0.0014902223168395121,0.013974635807913385,0.0012773334144338675,0.018566953559806577,0.0019007937714789697,0.0017791429701043155,0.002235333475259268,0.0024178096773212494,0.0028283811319607067,0.0018399683707916426,0.00199203187250996,0.002372190626805754,0.0028283811319607067,0.012180286487637238,0.0027979684316170434,0.010233873665642773,0.0022201271250874366,0.010963778473890696,0.0028283811319607067,0.010249080015814604,0.0018399683707916426,0.729479030443113,0.03480733554332289
2,0.03006181076396877,0.0002300648782956794,0.00018405190263654352,0.0019172073191306615,4.601297565913588e-05,0.0004141167809322229,9.202595131827176e-05,0.001779168392153254,0.00026074019540177,0.00026074019540177,0.00026074019540177,0.0005061427322504946,0.0004754674151444041,0.00032209082961395113,0.0004754674151444041,0.0002300648782956794,0.00029141551250786053,0.003926440589579595,0.0007362076105461741,0.002883479807972515,0.0005674933664626758,0.0031288823448212396,0.0004601297565913588,0.0031135446862681944,0.0005981686835687664,0.003742388686943051,0.006411141275172932,0.004555284590254452,0.004110492492216138,0.00368103805273087,0.005828310250157211,0.005153453273823218,0.0042792067362996365,0.012515529379284959,0.0015030905381984386,0.01846654089786653,0.0012883633184558045,0.013405113575361585,0.0013497139526679857,0.019294774459730976,0.0011809997085844876,0.001625791806622801,0.001257688001349714,0.002055246246108069,0.0018251813678123899,0.0016718047822819368,0.001365051611221031,0.00208592156321416,0.0018558566849184804,0.006779245080446019,0.0025460513198055186,0.007576803325204375,0.002515376002699428,0.006518504885044249,0.00368103805273087,0.006901946348870381,0.0022239604901915675,0.7622202794521389,0.025307136612524733
